  50 L.N. GARCEZ      -        -      503.33   134.22   368.85     -       -         0.03     0.23      -      -        -  
  51 CANOAS II        -        -      494.46   125.12   369.28     -       -         0.04     0.03      -      -        -  
  52 CANOAS I         -        -      494.16    86.31   407.77     -       -         0.03     0.05      -      -        -  
  57 MAUA           98.23   652.25    177.90    83.06   746.70     -       -        -0.15     0.21      -     0.05     0.33
  61 CAPIVARA       90.60  5185.94   1202.84   312.64  3081.25     -       -         0.02     0.70      -    52.31  2994.17
  62 TAQUARUCU      77.87   107.56   3218.68   547.94  2640.29     -       -         0.00     0.08      -    99.86   137.94
  63 ROSANA         87.82   357.92   3045.71   529.80  2466.14     -       -        -0.14     0.49      -    99.94   407.34
  66 ITAIPU         89.62  1531.36   3484.84  3307.45     0.98     -       -        -3.87     2.93      -   100.00  1708.71
  71 STA CLARA PR  100.00   262.00     79.06    38.12   100.84     -       -        -0.01     0.10      -    77.10   202.00
  72 FUNDAO           -        -      141.34    36.26   105.08     -       -         0.00     0.00      -      -        -  
  73 JORDAO        100.00    25.00    153.41     -      124.41    29.13    -         0.00     0.00      -    99.48    24.87
  74 G.B. MUNHOZ    96.14  3658.13    400.29   215.06   733.25     -       -        -0.21     1.61      -    81.70  3108.72
  76 SEGREDO        98.20   381.02   1041.73   267.79   767.45     -       -        -0.10     0.03      -    99.89   387.58
  77 SLT.SANTIAGO   97.45  4008.12   1217.27   380.36   738.13     -       -        -0.28     0.08      -    99.86  4107.09
  78 SALTO OSORIO   92.83   373.80   1133.72   415.13   689.97     -       -        -0.09     0.03      -    99.95   402.48
  82 SALTO CAXIAS   70.66   192.73   1269.61   284.97   904.84     -       -        -0.31     0.29      -    99.93   272.56
  83 BAIXO IGUACU   58.98    19.59   1236.02   530.81   691.64     -       -        -0.13     0.21      -    99.58    33.08
  86 BARRA GRANDE   93.70  2054.52    217.81   122.39  2149.43     -       -        -0.35     0.21      -     0.03     0.66
  88 SAO ROQUE     100.00   458.95    229.91    50.76   637.78     -       -        -0.13     0.39      -     0.01     0.06
  89 GARIBALDI     100.00    64.00    728.16   125.05   666.93     -       -        -0.11     0.16      -     0.22     0.14
  90 CAMPOS NOVOS   87.40   137.22    816.19   138.39   814.64     -       -        -0.15     0.03      -     0.31     0.49
  91 MACHADINHO    100.00  1057.00   3312.31   304.77  4060.70     -       -        -0.18     0.13      -     0.37     3.89
  92 ITA            80.52   642.43   4489.85   392.92  4738.24     -       -        -0.71     0.67      -     0.14     1.16
  93 PASSO FUNDO    95.64  1342.79     40.18    25.71   809.17     -       -        -0.46     0.18      -    39.06   548.37
  94 MONJOLINHO    100.00    10.98    849.21    36.16   823.53     -       -        -0.03     0.03      -     4.54     0.50
  95 QUEBRA QUEIX  100.00    26.00     63.07    27.28    61.67     -       -        -0.01     0.03      -     0.37     0.10
  97 CASTRO ALVES  100.00     5.00    148.44    40.43   112.81     -       -        -0.02     0.21      -     0.33     0.02
  98 MONTE CLARO   100.00     1.18    211.45    53.16   159.15     -       -         0.00     0.31      -     1.67     0.02
  99 14 DE JULHO   100.00     5.69    219.19    50.63   174.08     -       -        -0.02     0.13      -     0.92     0.05
 101 SAO JOSE       19.00     4.29    223.34    68.84   158.51     -       -        -0.07     0.29      -     0.29     0.07
 102 PASSO S JOAO  100.00    24.90    235.65    81.02   179.42     -       -        -0.06     0.03      -     0.55     0.14
 103 FOZ CHAPECO    25.73    19.12   6007.35   461.95  5530.69     -       -        -0.47     0.23      -    45.83    34.05
 107 EDGARD SOUZA   35.00     0.31     58.28     -       64.52     0.00    -         0.00    -5.96      -     3.91     0.04
 108 TRAICAO         0.00     0.00      2.58     -        2.56     -       -         0.00    -         0.00   2.65     0.02
 109 PEDREIRA        0.00     0.00      3.42     -        2.58     -       -         0.00    -         0.00  93.29     0.84
 110 ERNESTINA     100.00   238.00     22.98     -      191.96     -       -        -0.13     0.00      -    29.06    69.16
 111 PASSO REAL     87.78  2946.77    336.40   106.89   282.67     -       -        -1.21     0.13      -    86.23  2894.69
 112 JACUI         100.00    24.39    388.13    48.60   339.67     -       -        -0.02     0.00      -    99.49    24.27
 113 ITAUBA         79.53   125.82    396.70   150.74   213.68     -       -        -0.11     0.08      -    99.95   158.12
 114 D. FRANCISCA  100.00    62.56    374.79    92.00   282.85     -       -        -0.12     0.10      -    99.92    62.51
 115 G.P. SOUZA     90.36   140.96     10.20     2.21     0.38     -       -        -0.03     0.03      -    95.24   148.57
 117 GUARAPIRANGA   60.00   113.51     10.80     -        0.00     -       -         0.03     2.67      -    64.28   121.62
 118 BILLINGS       60.00   679.00     13.05     -        3.42   303.71    -         0.01     2.05     0.00  33.83   382.86
 119 HENRY BORDEN     -        -      303.71     7.39   296.33     -       -         0.00    -          -      -        -  
 120 JAGUARI        89.62   710.69     11.84     7.39     0.00     -       -        -0.13     1.36      -    90.03   713.91
 121 PARAIBUNA      72.77  1918.22     29.29    18.91     0.00     -       -        -0.47     0.03      -    73.18  1929.03
 122 SANTA BRANCA   66.88   205.99     21.23    12.68     1.15     -       -        -0.06     0.00      -    69.30   213.45
 123 FUNIL          46.00   278.30     73.96    81.90    23.75     -       -        -0.07     1.61      -    40.51   245.07
 124 LAJES          60.00   267.20      5.37     -        4.92     4.45    -        -0.06     0.00      -    59.12   263.26
 125 STA CECILIA      -        -      108.54     -       80.67     -       -         0.00     0.16   -27.72    -        -  
 126 PICADA           -        -        9.16     8.48     0.65     -       -         0.00     0.03      -      -        -  
 127 SOBRAGI          -        -       15.14    13.69     1.24     -       -         0.00     0.21      -      -        -  
 129 SIMPLICIO        -        -      114.37    50.97    39.86     -       -        -0.02    23.56      -      -        -  
 130 ILHA POMBOS      -        -      102.09   123.90     1.49     -       -         0.00   -23.30      -      -        -  
 131 NILO PECANHA     -        -       28.87    28.35     0.51     -       -         0.00     0.00      -      -        -  
 133 P. PASSOS        -        -       41.03    39.83     1.20     -       -         0.00     0.00      -      -        -  
 134 SALTO GRANDE     -        -       23.07    21.62     1.39     -       -         0.00     0.05      -      -        -  
 135 P. ESTRELA     71.82    23.70     22.89    31.88     0.95     -       -         0.00     0.00      -    41.72    13.77
 139 CANDONGA       74.80     1.97     48.82    49.41     1.11     -       -         0.00     0.18      -     2.98     0.08
 141 BAGUARI        70.00     4.65     80.64    83.30     1.43     -       -         0.01     0.52      -     0.58     0.04
 143 AIMORES        72.00    20.86     86.86   101.96     5.49     -       -        -0.04     0.29      -     0.08     0.02
 144 MASCARENHAS      -        -      122.89    77.03    45.73     -       -        -0.01     0.13      -      -        -  
 146 FONTES C         -        -        4.92     2.78     0.72     -       -         0.00     1.43      -      -        -  
 147 FONTES AB        -        -        8.67     7.95     0.72     -       -         0.00    -          -      -        -  
 148 IRAPE          43.98  1625.49      5.53     6.31     0.29     -       -         0.10     0.03      -    43.95  1624.29
 153 SAO DOMINGOS   44.63     6.63     29.98    30.74     2.87     -       -         0.02     0.10      -    19.34     2.87
 154 ITAPEBI        30.38    20.75     34.47    54.32     0.70     -       -        -0.14     0.31      -     0.05     0.04
 155 RETIRO BAIXO   33.67    13.76     17.71    29.48     1.67     -       -        -0.01     0.29      -     0.09     0.04
 156 TRES MARIAS    51.45  7860.53     98.64   101.66     1.17     -       -         1.53     0.75      -    51.41  7854.05
 162 QUEIMADO       29.82   137.69      1.81     1.85     0.43     -       -         0.07     0.05      -    29.69   137.10
 169 SOBRADINHO     58.70 16828.70    234.75   724.11   917.76     -       -        69.67     5.13      -    53.53 15346.77
 172 ITAPARICA      55.34  1963.46    598.03   612.06   568.53     -       -        15.48    16.12      -    38.03  1349.30
 173 MOXOTO           -        -     1158.59   185.87   104.63   866.13    -         1.40     0.54      -      -        -  
 174 P.AFONSO 123     -        -      290.51   248.83    41.57     -       -         0.08     0.03      -      -        -  
 175 P.AFONSO 4       -        -      866.13   453.52   410.81     -       -         1.81    -          -      -        -  
 178 XINGO          48.78    30.24   1135.94   614.31   488.50     -       -         1.33     0.08      -    99.96    61.98
 180 TOCOS          60.00     0.66      3.63     -        0.00     3.73    -         0.00     0.00      -    50.91     0.56
 181 SANTANA        60.00     4.64     29.36     -        7.07     -       -         0.00     0.00     1.02   3.06     0.24
 182 VIGARIO        60.00     6.60     26.70     -       28.87     4.22    -         0.00     0.00    26.70   1.96     0.22
 185 BARRA BRAUNA   34.93     6.07     26.44    29.79     1.09     -       -         0.00     0.41      -     6.99     1.21
 189 P. CAVALO      68.81   648.19      0.52     0.68     0.09     -       -        -0.27     1.09      -    68.70   647.11
 190 B. ESPERANCA   30.65   586.03     58.15    60.97     1.24     -       -         1.72     0.26      -    30.33   579.99
 192 GUILMAN-AMOR     -        -       14.17    13.27     0.75     -       -         0.00     0.16      -      -        -  
 193 SA CARVALHO      -        -       13.78    13.20     0.58     -       -         0.00     0.00      -      -        -  
 195 JAURU            -        -       17.71    16.89     0.80     -       -         0.00     0.03      -      -        -  
 196 GUAPORE          -        -        8.73     7.62     1.10     -       -         0.00     0.00      -      -        -  
 203 CORUMBA III    26.55    69.83    114.34    69.44   114.00     -       -         0.16     0.03      -     0.21     0.54
 204 CACH.CALDEIR     -        -       25.40    24.20     1.04     -       -         0.16    -          -      -        -  
 215 SALTO PILAO   100.00     0.14    127.27    21.39   105.95     -       -         0.00     0.05      -    10.09     0.01
 217 ROSAL            -        -        7.26     6.40     0.83     -       -         0.00     0.03      -      -        -  
 227 SINOP          20.11   414.02    119.23   301.40   203.61     -       -         1.31     0.93      -     1.26    26.00
 228 COLIDER          -        -      516.08   311.09   204.47     -       -         0.51     0.00      -      -        -  
 229 TELES PIRES      -        -      242.31   237.89     1.07     -       -         0.60     2.75      -      -        -  
 230 SAO MANOEL       -        -      239.22   239.94     1.70     -       -         0.29    -2.72      -      -        -  
 241 SLT VERDINHO     -        -       52.89    51.64     1.19     -       -         0.06     0.00      -      -        -  
 249 OURINHOS         -        -      485.20   122.68   362.51     -       -         0.01     0.00      -      -        -  
 251 SERRA MESA     67.02 28986.15    313.37   140.60     0.00     -       -         5.85     0.67      -    67.40 29152.39
 252 CANA BRAVA     95.69   374.15    153.82   260.53    11.64     -       -         0.60     0.03      -    65.26   255.17
 253 SAO SALVADOR   81.54    48.21    280.85   300.40    28.10     -       -         0.44     0.03      -     0.16     0.10
 257 PEIXE ANGIC    56.04   296.06    374.52   441.83   227.11     -       -         0.97     0.44      -     0.04     0.23
 261 LAJEADO        30.59   147.56    575.04   712.07     8.14     -       -         1.69     0.54      -     0.03     0.14
 262 SALTO            -        -       45.19    44.14     0.93     -       -         0.07     0.05      -      -        -  
 267 ESTREITO TOC   87.62  2094.89    557.06   813.91  1223.75     -       -         2.16     0.36      -    25.59   611.77
 272 CURUA-UNA      24.16   113.31     31.28    59.76    84.46     -       -         0.22     0.03      -     0.03     0.12
 275 TUCURUI        21.22  8271.98    767.04  1077.20  4566.35     -       -         4.07     4.41      -     8.69  3387.00
 276 RONDON II      36.16   103.46     21.25    36.57     0.00     -       -         0.05     0.08      -    30.76    88.02
 277 BALBINA        29.13  2998.74    163.99   143.15     2.06     -       -         4.46     0.00      -    29.27  3013.05
 278 MANSO          51.85  1530.09     15.21    88.77    26.23     -       -         0.92     0.05      -    48.44  1429.33
 279 SAMUEL          1.57    40.04     24.36    62.99     1.25     -       -         0.01     0.10      -     0.00     0.05
 280 COARACY NUNE  100.00   114.23     25.64    40.10    99.68     -       -         0.07    -          -     0.02     0.02
 281 PONTE PEDRA      -        -       21.08    18.22     2.85     -       -        -0.01     0.03      -      -        -  
 283 STA CLARA MG     -        -        2.07     1.70     0.22     -       -        -0.01     0.16      -      -        -  
 284 FERREIRA GOM     -        -      139.73   138.24     1.43     -       -         0.06     0.00      -      -        -  
 285 JIRAU           0.00     0.00   2439.76  2115.55     6.74     -       -        -1.04    15.94      -    20.21   302.56
 286 STO ANT JARI   38.43    11.06     39.92    32.01    18.65     -       -         0.06     0.23      -     0.07     0.02
 287 STO ANTONIO     0.00     0.00   2032.55  2017.14    17.23     -       -        -1.89     0.00      -     0.03     0.07
 288 BELO MONTE       -        -        2.96     0.00     0.00     -       -         1.28     1.68      -      -        -  
 290 ESPORA         77.65   107.16     16.68    14.12   109.45     -       -         0.05     0.03      -     0.13     0.19
 304 ITIQUIRA I       -        -       16.16    15.36     0.74     -       -         0.00     0.05      -      -        -  
 305 ITIQUIRA II      -        -       16.10    15.64     0.46     -       -         0.00    -          -      -        -  
 310 DARDANELOS       -        -       15.72     9.78     5.89     -       -         0.00     0.05      -      -        -  
 311 CACU           96.85    30.69     52.44    63.37    19.60     -       -         0.02     0.10      -     0.15     0.05
 312 B. COQUEIROS   93.31    44.60     84.04    58.48    70.01     -       -         0.03     0.00      -     0.24     0.11
 314 PIMENTAL        0.00     0.00    232.50   214.23     1.77     2.96    -         0.00    -          -    12.70    13.54
 315 FOZ R. CLARO     -        -      123.19    30.66    92.54     -       -        -0.01     0.00      -      -        -  

2 - AFLUENCIAS E DEFLUENCIAS POR USINA (m3/s):

 IND     NOME         VAZ.      VAZ.      VAZ.      VAZ.      VAZ.      VAZ.      DEF.      DEF.      TURB.
                      AFLU      TURB      VERT      DESV      DESC      ALTE      MIN       MAX        MAX
------------------------------------------------------------------------------------------------------------
   1 CAMARGOS           78.    189.38      795.       -         -        0.00       -        0.00      0.00    199.62
   2 ITUTINGA          985.    228.53      756.       -         -        0.00       -        0.00      0.00    241.00
   4 FUNIL-GRANDE      952.    364.82      587.       -         -        0.00       -        0.00      0.00    479.79
   6 FURNAS           1217.   1028.41       26.       -         -        0.01       -        0.00      0.00   1506.00
   7 M. DE MORAES     1086.   1127.88     3204.       -         -        0.00       -        0.00      0.00   1138.96
   8 ESTREITO         4261.   1653.43     2713.       -         -        0.00       -        0.00      0.00   1703.57
   9 JAGUARA          4282.   1052.53     3212.       -         -        0.00       -        0.00      0.00   1076.00
  10 IGARAPAVA        4064.   1365.01     2699.       -         -        0.00       -        0.00      0.00   1485.00
  11 VOLTA GRANDE     4030.   1173.73     3244.       -         -        0.00       -        0.00      0.00   1189.39
  12 P. COLOMBIA      4284.   1370.86     3344.       -         -        0.01       -        0.00      0.00   1394.81
  14 CACONDE            84.     83.54        0.       -         -        0.00       -        0.00      0.00     87.03
  15 E. DA CUNHA       129.    124.80        4.       -         -        0.00       -        0.00      0.00    142.50
  16 A.S.OLIVEIRA      127.    121.12        5.       -         -        0.00       -        0.00      0.00    172.00
  17 MARIMBONDO       4909.   2456.67     3033.       -         -        0.02       -        0.00      0.00   2468.16
  18 A. VERMELHA      5317.   2833.61    13953.       -         -        0.01       -        0.00      0.00   2854.34
  20 BATALHA            12.    135.82     1093.       -         -        0.00       -        0.00      0.00    141.36
  21 SERRA FACAO      1108.    307.13      185.       -         -        0.00       -        0.00      0.00    313.26
  24 EMBORCACAO        499.    683.80       17.       -         -        0.00       -        0.00      0.00   1008.21
  25 NOVA PONTE        272.    372.33       19.       -         -        0.00       -        0.00      0.00    591.00
  26 MIRANDA           388.    641.08       42.       -         -        0.00       -        0.00      0.00    696.00
  27 CAPIM BRANC1      652.    471.67      155.       -         -        0.00       -        0.00      0.00    485.91
  28 CAPIM BRANC2      622.    354.80      266.       -         -        0.00       -        0.00      0.00    358.91
  29 CORUMBA IV         75.    227.23      211.       -         -        0.00       -        0.00      0.00    234.00
  30 CORUMBA I         658.    387.71       17.       -         -        0.00       -        0.00      0.00    541.49
  31 ITUMBIARA        1797.   2576.70       53.       -         -        0.01       -        0.00      0.00   2806.57
  32 CACH.DOURADA     2612.   2460.81      151.       -         -        0.00       -        0.00      0.00   2560.53
  33 SAO SIMAO        3620.   1767.48       39.       -         -        0.02       -        0.00      0.00   2183.48
  34 I. SOLTEIRA     18788.   9007.95      773.      0.00       -        0.01       -        0.00      0.00   9416.60
  37 BARRA BONITA      613.    517.45      764.       -         -        0.17       -        0.00      0.00    525.64
  38 A.S. LIMA        1214.    722.74      622.       -         -        0.01       -        0.00      0.00    764.00
  39 IBITINGA         1428.    707.60      857.       -         -        0.01       -        0.00      0.00    731.41
  40 PROMISSAO        1612.    857.31      533.       -         -        0.00       -        0.00      0.00    868.65
  42 NAVANHANDAVA     1392.   1360.29      577.       -         -        0.00       -        0.00      0.00   1389.00
  43 TRES IRMAOS      1847.   1907.11       89.    211.00       -        0.00       -        0.00      0.00   2200.00
  45 JUPIA           11752.   6073.82     4945.       -         -        0.01       -        0.00      0.00   7496.63
  46 P. PRIMAVERA     9753.   7699.82       62.       -         -        0.03       -        0.00      0.00   9007.56
  47 A.A. LAYDNER      232.    363.40        0.       -         -        0.00       -        0.00      0.00    368.00
  48 PIRAJU            368.    340.43       28.       -         -        0.00       -        0.00      0.00    354.00
  49 CHAVANTES         518.    608.38     1301.       -         -        0.00       -        0.00      0.00    626.07
  50 L.N. GARCEZ      1942.    517.82     1423.       -         -        0.00       -        0.00      0.00    559.21
  51 CANOAS II        1908.    482.71     1425.       -         -        0.00       -        0.00      0.00    529.55
  52 CANOAS I         1906.    332.99     1573.       -         -        0.00       -        0.00      0.00    364.30
  57 MAUA              686.    320.43     2881.       -         -        0.00       -        0.00      0.00    329.61
  61 CAPIVARA         4641.   1206.18    11888.       -         -        0.01       -        0.00      0.00   1401.46
  62 TAQUARUCU       12418.   2113.95    10186.       -         -        0.00       -        0.00      0.00   2476.97
  63 ROSANA          11750.   2043.99     9514.       -         -        0.01       -        0.00      0.00   2403.10
  66 ITAIPU          13445.  12760.24        4.       -         -        0.04       -        0.00      0.00  13132.43
  71 STA CLARA PR      305.    147.07      389.       -         -        0.00       -        0.00      0.00    158.00
  72 FUNDAO            545.    139.89      405.       -         -        0.00       -        0.00      0.00    150.00
  73 JORDAO            592.       -        480.    112.40       -        0.00       -        0.00      0.00       -  
  74 G.B. MUNHOZ      1544.    829.69     2829.       -         -        0.02       -        0.00      0.00   1014.08
  76 SEGREDO          4019.   1033.15     2961.       -         -        0.00       -        0.00      0.00   1230.93
  77 SLT.SANTIAGO     4696.   1467.46     2848.       -         -        0.00       -        0.00      0.00   1535.99
  78 SALTO OSORIO     4374.   1601.59     2662.       -         -        0.00       -        0.00      0.00   1820.25
  82 SALTO CAXIAS     4898.   1099.43     3491.       -         -        0.00       -        0.00      0.00   1618.54
  83 BAIXO IGUACU     4769.   2047.90     2668.       -         -        0.00       -        0.00      0.00   2489.89
  86 BARRA GRANDE      840.    472.18     8293.       -         -        0.00       -        0.00      0.00    488.14
  88 SAO ROQUE         887.    195.84     2461.       -         -        0.01       -        0.00      0.00    208.94
  89 GARIBALDI        2809.    482.46     2573.       -         -        0.00       -        0.00      0.00    501.33
  90 CAMPOS NOVOS     3149.    533.93     3143.       -         -        0.00       -        0.00      0.00    543.23
  91 MACHADINHO      12779.   1175.81    15666.       -         -        0.00       -        0.00      0.00   1207.88
  92 ITA             17322.   1515.91    18280.       -         -        0.01       -        0.00      0.00   1572.16
  93 PASSO FUNDO       155.     99.20     3122.       -         -        0.00       -        0.00      0.00    104.00
  94 MONJOLINHO       3276.    139.51     3177.       -         -        0.00       -        0.00      0.00    154.12
  95 QUEBRA QUEIX      243.    105.26      238.       -         -        0.00       -        0.00      0.00    116.64
  97 CASTRO ALVES      573.    155.98      435.       -         -        0.00       -        0.00      0.00    156.96
  98 MONTE CLARO       816.    205.08      614.       -         -        0.00       -        0.00      0.00    376.00
  99 14 DE JULHO       846.    195.33      672.       -         -        0.00       -        0.00      0.00    346.00
 101 SAO JOSE          862.    265.58      612.       -         -        0.00       -        0.00      0.00    282.00
 102 PASSO S JOAO      909.    312.56      692.       -         -        0.00       -        0.00      0.00    331.89
 103 FOZ CHAPECO     23177.   1782.23    21338.       -         -        0.00       -        0.00      0.00   1933.42
 107 EDGARD SOUZA      225.       -        249.      0.00       -       -0.08       -        0.00      0.00       -  
 108 TRAICAO            10.       -         10.       -         -         -        0.00      0.00      0.00       -  
 109 PEDREIRA           13.       -         10.       -         -         -        0.00      0.00      0.00       -  
 110 ERNESTINA          89.       -        741.       -         -        0.00       -        0.00      0.00       -  
 111 PASSO REAL       1298.    412.40     1091.       -         -        0.00       -        0.00      0.00    474.00
 112 JACUI            1497.    187.51     1310.       -         -        0.00       -        0.00      0.00    234.00
 113 ITAUBA           1530.    581.57      824.       -         -        0.00       -        0.00      0.00    610.15
 114 D. FRANCISCA     1446.    354.95     1091.       -         -        0.00       -        0.00      0.00    360.51
 115 G.P. SOUZA         39.      8.51        1.       -         -        0.00       -        0.00      0.00     30.32
 117 GUARAPIRANGA       42.       -          0.       -         -        0.04       -        0.00      0.00       -  
 118 BILLINGS           50.       -         13.   1171.74       -        0.03      0.00      0.00      0.00       -  
 119 HENRY BORDEN     1172.     28.51     1143.       -         -         -         -        0.00      0.00    139.05
 120 JAGUARI            46.     28.51        0.       -         -        0.02       -        0.00      0.00     36.35
 121 PARAIBUNA         113.     72.97        0.       -         -        0.00       -        0.00      0.00    128.00
 122 SANTA BRANCA       82.     48.93        4.       -         -        0.00       -        0.00      0.00    136.26
 123 FUNIL             285.    315.97       92.       -         -        0.02       -        0.00      0.00    331.82
 124 LAJES              21.       -         19.     17.17       -        0.00       -        0.00      0.00       -  
 125 STA CECILIA       419.       -        311.       -         -        0.00   -106.94      0.00      0.00       -  
 126 PICADA             35.     32.72        3.       -         -        0.00       -        0.00      0.00     43.92
 127 SOBRAGI            58.     52.80        5.       -         -        0.00       -        0.00      0.00     87.00
 129 SIMPLICIO         441.    196.63      154.       -         -        0.33       -        0.00      0.00    204.16
 130 ILHA POMBOS       394.    477.99        6.       -         -       -0.32       -        0.00      0.00    662.00
 131 NILO PECANHA      111.    109.38        2.       -         -        0.00       -        0.00      0.00    113.72
 133 P. PASSOS         158.    153.67        5.       -         -        0.00       -        0.00      0.00    308.80
 134 SALTO GRANDE       89.     83.43        5.       -         -        0.00       -        0.00      0.00    128.00
 135 P. ESTRELA         88.    122.99        4.       -         -        0.00       -        0.00      0.00    246.81
 139 CANDONGA          188.    190.64        4.       -         -        0.00       -        0.00      0.00    264.00
 141 BAGUARI           311.    321.39        6.       -         -        0.01       -        0.00      0.00    896.00
 143 AIMORES           335.    393.36       21.       -         -        0.00       -        0.00      0.00   1227.16
 144 MASCARENHAS       474.    297.19      176.       -         -        0.00       -        0.00      0.00   1212.00
 146 FONTES C           19.     10.71        3.       -         -        0.02       -        0.00      0.00     12.44
 147 FONTES AB          33.     30.68        3.       -         -         -         -        0.00      0.00     33.54
 148 IRAPE              21.     24.35        1.       -         -        0.00       -        0.00      0.00    271.75
 153 SAO DOMINGOS      116.    118.60       11.       -         -        0.00       -        0.00      0.00    161.77
 154 ITAPEBI           133.    209.56        3.       -         -        0.00       -        0.00      0.00    681.00
 155 RETIRO BAIXO       68.    113.75        6.       -         -        0.00       -        0.00      0.00    255.04
 156 TRES MARIAS       381.    392.21        5.       -         -        0.01       -        0.00      0.00    897.87
 162 QUEIMADO            7.      7.14        2.       -         -        0.00       -        0.00      0.00     23.84
 169 SOBRADINHO        906.   2793.65     3541.       -         -        0.07       -        0.00      0.00   2815.05
 172 ITAPARICA        2307.   2361.34     2193.       -         -        0.22       -        0.00      0.00   3277.43
 173 MOXOTO           4470.    717.10      404.   3341.55       -        0.01       -        0.00      0.00   1084.54
 174 P.AFONSO 123     1121.    960.01      160.       -         -        0.00       -        0.00      0.00   1363.50
 175 P.AFONSO 4       3342.   1749.67     1585.       -         -         -         -        0.00      0.00   2003.77
 178 XINGO            4383.   2370.01     1885.       -         -        0.00       -        0.00      0.00   3012.00
 180 TOCOS              14.       -          0.     14.39       -        0.00       -        0.00      0.00       -  
 181 SANTANA           113.       -         27.       -         -        0.00      3.94      0.00      0.00       -  
 182 VIGARIO           103.       -        111.     16.28       -        0.00    103.00      0.00      0.00       -  
 185 BARRA BRAUNA      102.    114.92        4.       -         -        0.01       -        0.00      0.00    192.00
 189 P. CAVALO           2.      2.64        0.       -         -        0.02       -        0.00      0.00    180.00
 190 B. ESPERANCA      224.    235.21        5.       -         -        0.00       -        0.00      0.00    450.66
 192 GUILMAN-AMOR       55.     51.19        3.       -         -        0.00       -        0.00      0.00    135.62
 193 SA CARVALHO        53.     50.93        2.       -         -        0.00       -        0.00      0.00     83.00
 195 JAURU              68.     65.15        3.       -         -        0.00       -        0.00      0.00    129.00
 196 GUAPORE            34.     29.41        4.       -         -        0.00       -        0.00      0.00     81.00
 203 CORUMBA III       441.    267.90      440.       -         -        0.00       -        0.00      0.00    276.45
 204 CACH.CALDEIR       98.     93.35        4.       -         -         -         -        0.00      0.00   1109.40
 215 SALTO PILAO       491.     82.51      409.       -         -        0.00       -        0.00      0.00    110.00
 217 ROSAL              28.     24.69        3.       -         -        0.00       -        0.00      0.00     34.00
 227 SINOP             460.   1162.82      786.       -         -        0.01       -        0.00      0.00   1483.43
 228 COLIDER          1991.   1200.20      789.       -         -        0.00       -        0.00      0.00   1213.23
 229 TELES PIRES       935.    917.79        4.       -         -        0.04       -        0.00      0.00   3860.00
 230 SAO MANOEL        923.    925.71        7.       -         -       -0.04       -        0.00      0.00   2880.90
 241 SLT VERDINHO      204.    199.23        5.       -         -        0.00       -        0.00      0.00    270.00
 249 OURINHOS         1872.    473.31     1399.       -         -        0.00       -        0.00      0.00    507.00
 251 SERRA MESA       1209.    542.44        0.       -         -        0.01       -        0.00      0.00   1193.28
 252 CANA BRAVA        593.   1005.12       45.       -         -        0.00       -        0.00      0.00   1161.71
 253 SAO SALVADOR     1084.   1158.94      108.       -         -        0.00       -        0.00      0.00   1179.43
 257 PEIXE ANGIC      1445.   1704.61      876.       -         -        0.01       -        0.00      0.00   2066.65
 261 LAJEADO          2219.   2747.19       31.       -         -        0.01       -        0.00      0.00   3445.00
 262 SALTO             174.    170.29        4.       -         -        0.00       -        0.00      0.00    260.00
 267 ESTREITO TOC     2149.   3140.07     4721.       -         -        0.01       -        0.00      0.00   6088.75
 272 CURUA-UNA         121.    230.55      326.       -         -        0.00       -        0.00      0.00    240.91
 275 TUCURUI          2959.   4155.85    17617.       -         -        0.06       -        0.00      0.00   4160.71
 276 RONDON II          82.    141.08        0.       -         -        0.00       -        0.00      0.00    147.00
 277 BALBINA           633.    552.27        8.       -         -        0.00       -        0.00      0.00   1281.94
 278 MANSO              59.    342.47      101.       -         -        0.00       -        0.00      0.00    350.69
 279 SAMUEL             94.    243.00        5.       -         -        0.00       -        0.00      0.00    664.84
 280 COARACY NUNE       99.    154.71      385.       -         -         -         -        0.00      0.00    373.35
 281 PONTE PEDRA        81.     70.28       11.       -         -        0.00       -        0.00      0.00     78.00
 283 STA CLARA MG        8.      6.57        1.       -         -        0.00       -        0.00      0.00    132.00
 284 FERREIRA GOM      539.    533.33        6.       -         -        0.00       -        0.00      0.00   1737.00
 285 JIRAU            9413.   8161.85       26.       -         -        0.22       -        0.00      0.00  10771.01
 286 STO ANT JARI      154.    123.51       72.       -         -        0.00       -        0.00      0.00   1624.78
 287 STO ANTONIO      7842.   7782.16       66.       -         -        0.00       -        0.00      0.00  13582.35
 288 BELO MONTE         11.      0.00        0.       -         -        0.02       -        0.00      0.00  13376.48
 290 ESPORA             64.     54.47      422.       -         -        0.00       -        0.00      0.00     58.01
 304 ITIQUIRA I         62.     59.26        3.       -         -        0.00       -        0.00      0.00     80.00
 305 ITIQUIRA II        62.     60.33        2.       -         -         -         -        0.00      0.00     80.00
 310 DARDANELOS         61.     37.74       23.       -         -        0.00       -        0.00      0.00    156.78
 311 CACU              202.    244.47       76.       -         -        0.00       -        0.00      0.00    269.28
 312 B. COQUEIROS      324.    225.62      270.       -         -        0.00       -        0.00      0.00    243.95
 314 PIMENTAL          897.    826.52        7.     11.43       -         -         -        0.00      0.00   2436.00
 315 FOZ R. CLARO      475.    118.31      357.       -         -        0.00       -        0.00      0.00    152.35

3 - GERACAO HIDROELETRICA:

