***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.46 - Agosto  de 2023 (CPLEX)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - DEZEMBRO/23 - JANEIRO/24 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 29/11/2023                                                       
____________________________________________________________________


 
Relatorio dos Contratos de importacao/exportacao de energia e  
 
-----;--------;-----;--------------;----;----;-----------;
  21 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  21 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  21 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  21 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  21 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  21 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  21 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  21 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  21 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  21 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  21 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  21 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  21 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  21 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  21 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  21 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    506.81 ;
  21 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    506.81 ;
  21 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    123.46 ;
  21 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    123.46 ;
  21 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    123.46 ;
  21 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    123.46 ;
  21 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  21 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  21 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    123.46 ;
  21 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    123.46 ;
  21 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    123.46 ;
  21 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    123.46 ;
  21 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  21 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  22 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    217.93 ;
  22 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    217.93 ;
  22 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  22 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    385.44 ;
  22 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    385.44 ;
  22 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    385.44 ;
  22 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    385.44 ;
  22 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  22 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  22 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  22 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  22 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  22 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  22 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  22 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  22 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  22 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  22 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  22 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  22 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  22 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  22 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  22 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    507.00 ;
  22 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    507.00 ;
  22 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    123.35 ;
  22 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    123.35 ;
  22 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    123.35 ;
  22 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    123.35 ;
  22 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  22 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  22 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    123.35 ;
  22 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    123.35 ;
  22 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    123.35 ;
  22 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    123.35 ;
  22 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  22 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  22 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  23 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    217.78 ;
  23 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    217.78 ;
  23 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  23 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    343.04 ;
  23 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    343.04 ;
  23 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    343.04 ;
  23 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    343.04 ;
  23 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  23 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  23 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  23 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  23 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  23 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  23 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  23 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  23 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  23 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  23 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  23 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  23 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  23 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    506.69 ;
  23 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    506.69 ;
  23 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  23 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  23 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    123.21 ;
  23 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    123.21 ;
  23 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    123.21 ;
  23 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    123.21 ;
  23 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  23 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  23 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    123.21 ;
  23 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    123.21 ;
  23 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    123.21 ;
  23 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    123.21 ;
  23 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  23 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  23 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  24 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    221.87 ;
  24 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    221.87 ;
  24 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  24 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    365.70 ;
  24 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    365.70 ;
  24 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    365.70 ;
  24 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    365.70 ;
  24 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  24 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  24 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  24 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  24 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  24 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  24 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  24 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  24 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  24 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  24 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  24 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  24 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  24 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  24 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  24 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    506.87 ;
  24 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    506.87 ;
  24 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    125.08 ;
  24 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    125.08 ;
  24 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    125.08 ;
  24 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    125.08 ;
  24 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  24 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  24 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    124.91 ;
  24 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    124.91 ;
  24 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    124.91 ;
  24 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    124.91 ;
  24 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  24 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  24 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  25 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    230.03 ;
  25 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    230.03 ;
  25 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  25 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    262.02 ;
  25 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    262.02 ;
  25 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    262.02 ;
  25 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    262.02 ;
  25 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  25 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  25 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  25 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  25 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  25 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  25 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  25 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  25 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  25 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  25 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  25 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  25 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  25 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  25 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  25 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    505.69 ;
  25 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    505.69 ;
  25 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    122.27 ;
  25 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    122.27 ;
  25 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    122.27 ;
  25 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    122.27 ;
  25 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  25 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  25 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    122.27 ;
  25 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    122.27 ;
  25 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    122.27 ;
  25 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    122.27 ;
  25 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  25 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  25 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  26 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    236.06 ;
  26 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    236.06 ;
  26 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  26 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    275.97 ;
  26 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    275.97 ;
  26 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    275.97 ;
  26 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    275.97 ;
  26 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  26 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  26 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  26 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  26 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  26 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  26 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  26 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  26 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  26 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  26 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  26 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  26 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  26 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  26 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  26 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    504.90 ;
  26 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    504.90 ;
  26 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    121.73 ;
  26 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    121.73 ;
  26 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    121.73 ;
  26 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    121.73 ;
  26 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  26 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  26 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    121.74 ;
  26 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    121.74 ;
  26 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    121.74 ;
  26 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    121.74 ;
  26 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  26 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  26 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  27 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    262.61 ;
  27 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    262.61 ;
  27 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  27 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    334.58 ;
  27 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    334.58 ;
  27 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    334.58 ;
  27 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    334.58 ;
  27 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  27 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  27 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  27 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  27 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  27 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  27 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  27 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  27 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  27 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  27 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  27 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  27 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  27 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  27 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  27 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    501.85 ;
  27 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    501.85 ;
  27 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    124.33 ;
  27 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    124.33 ;
  27 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    124.33 ;
  27 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    124.33 ;
  27 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  27 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  27 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  27 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    124.16 ;
  27 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    124.16 ;
  27 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    124.16 ;
  27 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    124.16 ;
